488,70,1931,3,Fantastic performance,2020-11-06 19:39:10
489,27,1612,3,This product was great!,2021-06-30 09:12:19
490,92,436,5,Will buy again,2020-12-22 04:29:29
491,85,847,1,Terrible quality,2020-08-11 04:17:45
492,21,892,1,Highly recommend!,2022-10-04 06:30:18
493,63,343,4,This product was great!,2022-06-16 13:53:45
494,64,177,2,Terrible quality,2024-04-01 12:52:58
495,66,790,1,Loved it!,2019-12-20 11:28:39
496,88,430,4,Terrible quality,2022-08-01 22:14:15
497,37,601,3,Wouldn't recommend,2024-03-25 05:48:49
498,25,1497,0,Great value for money,2022-12-06 14:08:48
499,81,1689,2,Wouldn't recommend,2020-11-28 10:51:31
500,14,1951,0,Product arrived late,2023-05-25 08:11:38
501,39,1967,5,Not as expected,2020-11-23 09:31:56
502,99,431,0,Highly recommend!,2021-12-02 14:05:58
503,10,1197,2,Highly recommend!,2019-12-13 03:34:22
504,2,635,5,Terrible quality,2024-07-07 03:00:50
505,43,1801,3,This product was great!,2024-07-05 23:34:00
506,33,1575,5,Product arrived late,2020-11-26 17:16:21
507,42,1106,5,Loved it!,2022-07-05 22:48:02
508,59,311,1,Broke after one use,2022-06-21 10:42:35
509,30,1795,3,Wouldn't recommend,2020-04-05 16:34:37
510,67,172,1,Fantastic performance,2021-08-30 22:55:36
511,6,437,4,Exactly what I needed!,2021-10-24 10:12:29
512,88,125,3,Loved it!,2022-06-22 07:23:42
513,89,1553,2,Loved it!,2020-01-27 02:46:21
514,16,785,5,Not as expected,2023-09-17 10:12:27
515,90,1131,3,Product arrived late,2020-12-15 20:15:58
516,24,1659,2,Fantastic performance,2022-10-06 13:12:44
517,40,806,5,Not as expected,2024-05-02 15:12:52
518,34,686,2,Product arrived late,2024-06-13 21:55:06
519,75,801,2,Will buy again,2023-02-18 04:21:55
520,1,1125,5,Will buy again,2021-02-22 07:09:38
521,98,1072,2,Highly recommend!,2021-06-12 19:51:56
522,20,841,4,Loved it!,2022-10-24 14:21:55
523,26,1992,1,Highly recommend!,2022-08-04 10:18:56
524,54,1220,0,Terrible quality,2024-04-02 04:34:37
525,49,749,1,Not as expected,2021-11-15 07:40:43
526,87,538,5,Fantastic performance,2020-02-16 03:42:06
527,95,1249,4,Not as expected,2024-04-20 22:11:54
528,2,1323,4,Will buy again,2020-01-18 07:56:19
529,40,1558,5,Terrible quality,2022-07-09 16:52:39
530,61,751,4,Exactly what I needed!,2023-02-12 03:18:08
531,56,229,1,Will buy again,2020-11-10 10:17:25
532,15,1647,3,Will buy again,2022-01-18 15:05:22
533,40,1525,5,Broke after one use,2020-08-08 16:16:45
534,65,42,3,Broke after one use,2024-12-06 09:33:23
535,86,1585,4,Broke after one use,2024-11-27 23:36:04
536,49,66,0,Wouldn't recommend,2022-09-26 17:24:27
537,34,504,1,Great value for money,2024-11-05 00:01:37
538,70,869,3,Exactly what I needed!,2021-10-08 10:31:21
539,72,1240,0,Not as expected,2021-03-10 06:31:20
540,5,492,4,Great value for money,2023-03-06 07:44:15
541,6,1325,4,Fantastic performance,2023-11-19 02:32:17
542,12,475,1,Fantastic performance,2023-10-29 01:27:13
543,70,1687,3,Terrible quality,2022-06-21 23:10:29
544,5,783,3,Broke after one use,2022-08-04 22:45:15
545,39,325,5,Terrible quality,2024-07-21 02:49:07
546,85,1699,4,Broke after one use,2024-01-26 04:22:21
547,45,1248,2,Broke after one use,2021-02-26 05:46:05
548,35,1790,1,Not as expected,2023-08-01 20:04:10
549,38,1965,4,Great value for money,2021-11-28 20:36:09
550,93,1819,3,Fantastic performance,2019-12-15 01:40:19
551,44,1430,3,Product arrived late,2024-01-07 00:53:12
552,19,66,2,Great value for money,2024-02-08 15:01:05
553,22,739,3,This product was great!,2022-08-18 00:20:20
554,32,1358,3,Highly recommend!,2021-10-06 07:53:26
555,62,207,2,This product was great!,2022-06-05 13:37:52
556,40,1167,4,Fantastic performance,2021-08-22 13:42:46
557,91,1517,4,Loved it!,2020-11-14 21:47:38
558,55,1650,4,Great value for money,2023-07-19 07:24:14
559,47,1211,2,Wouldn't recommend,2020-06-06 08:43:03
560,66,1153,4,Broke after one use,2020-04-04 16:47:12
561,17,1900,4,Fantastic performance,2020-01-09 08:02:00
562,53,1318,4,Fantastic performance,2020-02-16 04:27:26
563,56,318,5,This product was great!,2021-07-30 06:23:39
564,88,1308,0,Product arrived late,2022-12-02 10:58:32
565,54,1908,1,Loved it!,2021-01-07 12:10:54
566,65,1783,0,Wouldn't recommend,2022-08-07 23:49:17
567,47,473,5,Broke after one use,2023-04-12 18:49:13
568,31,678,3,Product arrived late,2023-11-16 11:19:29
569,50,735,5,Highly recommend!,2024-04-08 18:47:10
570,96,743,4,This product was great!,2022-03-01 12:34:10
571,24,6,5,Exactly what I needed!,2021-04-05 21:04:44
572,30,1299,0,Great value for money,2020-12-12 06:33:07
573,40,64,2,Terrible quality,2024-01-19 01:46:37
574,31,786,0,Not as expected,2021-10-27 18:07:00
575,48,269,3,Not as expected,2022-04-24 08:32:39
576,19,132,3,Great value for money,2023-10-01 22:03:46
577,98,543,4,Great value for money,2024-01-21 13:22:31
578,86,127,5,Great value for money,2023-12-22 21:57:32
579,24,1992,0,Product arrived late,2020-01-12 14:01:22
580,37,1957,0,Will buy again,2024-11-27 06:38:37
581,6,1114,0,Wouldn't recommend,2021-08-17 00:00:53
582,28,81,0,Great value for money,2020-12-13 18:59:15
583,5,1268,1,Product arrived late,2024-08-14 11:51:38
584,92,39,0,Exactly what I needed!,2022-12-13 10:47:06
585,34,1948,5,Exactly what I needed!,2021-02-11 01:01:09
586,10,1931,2,Product arrived late,2019-12-18 20:11:59
587,67,1897,5,Product arrived late,2023-09-17 18:07:03
588,71,1968,3,Loved it!,2020-08-22 18:19:23
589,33,1618,1,Will buy again,2024-05-15 08:09:41
590,60,1189,4,Broke after one use,2020-12-25 11:16:59
591,74,927,2,Will buy again,2023-12-09 03:12:37
592,3,335,1,Great value for money,2022-08-13 10:13:37
593,59,10,5,This product was great!,2022-07-06 07:37:45
594,83,1081,1,Wouldn't recommend,2023-11-24 14:52:59
595,62,749,0,Broke after one use,2021-09-29 01:35:38
596,16,826,4,Great value for money,2024-04-09 07:48:19
597,82,1060,4,Product arrived late,2023-06-13 10:04:50
598,23,1017,4,Not as expected,2023-03-30 00:54:27
599,84,1915,0,Exactly what I needed!,2023-10-11 12:05:40
600,30,988,5,Wouldn't recommend,2023-04-27 21:03:29
601,44,130,2,Will buy again,2020-07-21 20:51:44
602,60,1595,3,Great value for money,2022-03-12 13:33:58
603,16,610,4,Loved it!,2021-08-16 06:38:07
604,64,663,4,This product was great!,2020-02-17 23:27:41
605,38,1073,2,Highly recommend!,2024-09-14 10:36:47
606,53,279,0,Will buy again,2024-07-06 05:44:46
607,32,1225,0,Great value for money,2020-09-28 12:40:38
608,25,387,1,This product was great!,2020-02-19 10:47:04
609,68,1965,0,Will buy again,2021-12-19 04:38:38
610,77,410,1,Not as expected,2020-07-20 19:16:06
611,89,758,5,Not as expected,2020-11-16 01:22:34
612,31,191,3,Loved it!,2020-02-03 12:00:22
613,37,1473,2,Exactly what I needed!,2022-10-06 08:24:30
614,61,75,3,Not as expected,2023-02-15 14:40:03
615,12,356,2,Terrible quality,2022-11-24 14:37:23
616,31,551,1,This product was great!,2021-11-09 23:31:06
617,83,1052,4,Great value for money,2020-06-26 02:51:07
618,8,348,0,Not as expected,2022-10-24 00:39:00
619,89,923,3,Great value for money,2021-01-05 19:56:43
620,53,740,3,Highly recommend!,2024-07-05 14:01:48
621,93,277,4,Exactly what I needed!,2023-03-30 00:49:44
622,45,1578,2,Fantastic performance,2023-02-21 02:56:04
623,18,1549,1,Exactly what I needed!,2024-08-28 13:25:50
624,84,1547,5,Exactly what I needed!,2020-05-19 01:34:44
625,4,1128,3,Exactly what I needed!,2023-10-16 05:27:43
626,8,251,5,Not as expected,2020-10-30 03:24:25
627,14,1068,5,Great value for money,2020-10-15 08:13:31
628,54,558,5,Highly recommend!,2023-01-15 21:57:28
629,87,1019,3,Not as expected,2021-02-10 06:16:30
630,30,1583,0,Fantastic performance,2023-08-18 13:45:59
631,39,1813,4,Will buy again,2020-01-16 04:28:30
632,25,1680,1,Terrible quality,2024-06-20 03:51:39
633,78,884,0,Great value for money,2020-01-04 09:01:36
634,53,489,1,Wouldn't recommend,2023-02-07 23:54:51
635,84,201,4,This product was great!,2021-07-09 11:03:33
636,53,863,3,Exactly what I needed!,2020-01-10 16:24:57
637,72,1614,3,Not as expected,2020-08-09 08:32:25
638,98,1540,5,Will buy again,2024-05-06 22:12:17
639,90,1467,5,Terrible quality,2022-09-21 02:51:03
640,55,795,2,Fantastic performance,2023-01-06 22:58:11
641,16,710,5,Not as expected,2021-07-05 10:46:46
642,21,1972,5,Not as expected,2020-10-27 08:50:21
643,10,1542,1,Loved it!,2022-04-15 19:51:32
644,47,1030,5,Highly recommend!,2022-10-18 09:02:48
645,39,1540,5,Wouldn't recommend,2023-08-24 11:59:26
646,85,370,3,Not as expected,2020-07-29 01:03:46
647,6,1870,1,This product was great!,2020-01-07 20:07:48
648,6,1728,3,Highly recommend!,2023-09-16 15:25:37
649,14,1325,1,Loved it!,2021-06-11 04:31:07
650,18,1776,5,Exactly what I needed!,2023-01-14 17:22:14
651,32,769,3,Highly recommend!,2021-11-04 21:29:07
652,3,490,0,Terrible quality,2024-03-31 17:40:30
653,78,1305,4,Product arrived late,2024-12-04 08:51:01
654,6,846,4,Broke after one use,2020-12-21 14:03:39
655,94,1776,2,Broke after one use,2022-10-10 03:24:52
656,9,172,2,Fantastic performance,2021-02-08 14:12:31
657,41,1519,1,Wouldn't recommend,2023-07-25 04:08:59
658,29,338,0,Not as expected,2020-01-18 07:41:42
659,65,0,0,Product arrived late,2023-02-04 09:23:03
660,24,111,1,Wouldn't recommend,2021-10-31 09:35:20
661,40,1573,1,Great value for money,2021-02-26 10:34:49
662,94,1609,1,Broke after one use,2024-04-27 22:33:49
663,85,1209,5,Not as expected,2023-06-18 00:01:12
664,26,1085,1,This product was great!,2020-07-20 06:08:12
665,0,249,5,Wouldn't recommend,2021-09-06 05:20:08
666,9,1898,1,Product arrived late,2021-01-12 07:27:32
667,13,1675,4,Great value for money,2020-02-26 05:04:40
668,86,1414,0,Exactly what I needed!,2022-10-04 17:43:47
669,50,223,3,Highly recommend!,2024-09-15 03:44:45
670,4,1713,3,Will buy again,2022-01-02 11:37:37
671,85,930,2,Not as expected,2021-08-29 04:13:07
672,63,1355,4,Will buy again,2022-05-24 00:29:58
673,47,133,2,Not as expected,2020-03-29 07:04:40
674,85,509,4,Wouldn't recommend,2020-10-27 20:11:30
675,14,240,2,Highly recommend!,2021-08-05 06:09:07
676,47,832,2,This product was great!,2023-09-16 01:30:15
677,98,953,4,Fantastic performance,2023-03-16 05:16:17
678,32,717,4,Product arrived late,2020-06-03 11:01:16
679,15,1273,3,Terrible quality,2020-12-16 06:14:16
680,84,240,1,Highly recommend!,2024-03-21 08:30:31
681,64,1616,4,Great value for money,2021-06-15 01:04:09
682,87,911,1,Great value for money,2023-02-01 14:17:53
683,86,1868,2,Terrible quality,2021-10-17 10:05:52
684,59,492,2,Not as expected,2021-02-06 08:20:11
685,29,517,4,Exactly what I needed!,2021-01-06 16:15:35
686,60,1557,5,Product arrived late,2022-04-05 10:28:00
687,48,1051,0,Exactly what I needed!,2021-01-03 10:14:29
688,24,1305,1,Exactly what I needed!,2024-10-15 17:25:09
689,94,94,4,Fantastic performance,2024-10-17 03:27:19
690,21,1051,1,This product was great!,2022-09-25 21:00:28
691,54,1938,1,Exactly what I needed!,2023-07-11 23:27:24
692,69,896,1,Wouldn't recommend,2024-08-02 04:39:07
693,45,1314,3,This product was great!,2024-02-12 05:02:56
694,16,616,5,Will buy again,2020-01-24 17:51:46
695,71,107,1,This product was great!,2020-06-16 20:04:33
696,8,1786,5,Not as expected,2020-05-26 21:15:20
697,6,1070,3,Product arrived late,2021-10-31 17:56:03
698,53,918,0,Loved it!,2021-09-02 09:37:34
699,76,1030,5,Highly recommend!,2020-05-20 00:48:08
700,22,829,1,Fantastic performance,2023-01-19 19:46:15
701,78,1084,4,Highly recommend!,2024-01-18 10:06:24
702,11,1055,4,Fantastic performance,2020-06-30 17:23:00
703,51,631,1,Highly recommend!,2024-11-02 09:28:12
704,67,1578,3,Product arrived late,2022-02-28 06:50:37
705,14,71,4,Loved it!,2021-07-14 15:56:32
706,94,1945,4,Exactly what I needed!,2024-01-04 14:50:20
707,57,895,5,Loved it!,2020-12-18 11:50:27
708,33,91,1,This product was great!,2020-11-20 19:14:50
709,40,1489,4,Loved it!,2020-07-30 07:03:25
710,50,1589,5,Great value for money,2024-08-06 00:12:54
711,67,1675,0,Broke after one use,2020-12-18 16:46:53
712,85,1504,1,Broke after one use,2020-06-21 20:49:09
713,4,1386,2,Not as expected,2020-01-29 09:30:53
714,82,1607,4,Terrible quality,2020-02-26 13:44:30
715,3,532,0,Highly recommend!,2023-11-19 10:50:20
716,13,196,0,Will buy again,2024-07-27 13:43:55
717,29,12,5,Broke after one use,2022-09-13 05:10:45
718,94,267,3,Fantastic performance,2020-09-22 01:56:37
719,74,909,3,Not as expected,2020-10-05 05:14:01
720,75,1673,0,Broke after one use,2023-10-06 08:39:07
721,93,764,4,Will buy again,2022-02-23 18:45:07
722,68,1245,0,Great value for money,2022-04-28 08:20:24
723,59,1532,1,Wouldn't recommend,2022-08-26 08:35:53
724,36,936,3,Fantastic performance,2024-01-26 01:23:34
725,13,443,5,Terrible quality,2024-11-14 05:16:44
726,22,1400,0,Wouldn't recommend,2022-01-13 20:48:45
727,95,941,3,Wouldn't recommend,2020-08-29 02:37:14
728,29,1711,0,Terrible quality,2022-06-14 12:39:32
729,64,1321,0,Not as expected,2021-08-23 02:03:19
730,65,97,2,Not as expected,2024-10-13 22:54:20
731,66,1219,1,Highly recommend!,2023-07-31 02:06:28
732,14,1504,5,Will buy again,2021-10-06 22:17:04
733,5,1863,2,Will buy again,2022-06-12 05:41:05
734,19,1235,4,Exactly what I needed!,2022-01-13 15:52:02
735,0,950,4,Fantastic performance,2023-12-23 06:15:06
736,56,1008,3,Product arrived late,2020-03-30 15:53:37
737,34,358,4,Great value for money,2024-08-23 13:02:05
738,39,1353,1,Loved it!,2020-10-31 14:55:44
739,16,182,0,This product was great!,2022-11-19 21:51:10
740,93,854,3,Wouldn't recommend,2024-04-22 02:50:27
741,31,1296,1,Wouldn't recommend,2021-07-07 06:34:20
742,12,111,1,Broke after one use,2022-09-10 07:32:04
743,64,1770,4,This product was great!,2021-07-31 11:15:03
744,60,631,4,Will buy again,2024-03-12 19:28:18
745,83,640,5,Loved it!,2024-02-13 22:01:04
746,58,982,5,Highly recommend!,2023-05-10 08:00:30
747,40,85,4,Great value for money,2022-03-02 04:25:13
748,3,1158,0,Highly recommend!,2024-08-26 12:49:34
749,4,988,0,Exactly what I needed!,2020-04-25 09:45:22
750,74,605,0,Loved it!,2020-09-25 22:46:03
751,9,310,3,This product was great!,2024-02-22 16:40:05
752,68,1285,3,Wouldn't recommend,2022-02-21 12:36:06
753,1,190,2,Will buy again,2021-07-29 16:59:59
754,84,983,4,Wouldn't recommend,2020-09-21 06:03:36
755,69,1533,3,Broke after one use,2024-10-17 16:13:33
756,61,1555,0,Great value for money,2020-07-16 22:22:25
757,21,905,0,Highly recommend!,2024-10-02 13:38:18
758,96,828,5,Loved it!,2023-09-18 09:40:15
759,34,1277,0,Wouldn't recommend,2022-06-25 08:15:20
760,1,618,0,Product arrived late,2021-01-16 16:37:40
761,74,1667,2,Wouldn't recommend,2023-05-14 09:04:43
762,20,1924,1,Great value for money,2023-12-26 08:06:53
763,74,1783,4,Highly recommend!,2021-04-14 02:57:52
764,53,831,0,Will buy again,2023-07-26 05:56:08
765,37,599,1,Broke after one use,2023-05-22 15:53:31
766,9,1412,4,Exactly what I needed!,2021-11-14 06:27:30
767,32,1337,4,Broke after one use,2022-12-14 08:30:16
768,41,443,0,Fantastic performance,2021-12-20 08:47:08
769,58,523,0,Will buy again,2020-08-05 11:53:58
770,38,1283,5,Will buy again,2024-05-06 11:21:54
771,36,1981,4,Highly recommend!,2022-01-26 10:31:51
772,44,92,5,Wouldn't recommend,2021-11-10 19:01:10
773,65,1512,1,Loved it!,2024-10-02 21:08:01
774,36,588,5,Terrible quality,2024-08-02 17:37:38
775,26,1976,3,Wouldn't recommend,2024-02-07 01:56:06
776,7,817,3,Highly recommend!,2022-12-11 17:03:58
777,3,1028,5,Fantastic performance,2024-11-03 22:38:02
778,1,1847,2,Not as expected,2024-07-19 05:59:11
779,5,1045,5,Terrible quality,2021-01-04 19:35:47
780,36,468,4,Product arrived late,2024-05-23 07:42:39
781,18,129,3,Product arrived late,2020-09-20 20:01:44
782,10,1134,2,Fantastic performance,2022-12-09 16:08:49
783,26,1777,2,Broke after one use,2022-05-06 13:52:42
784,94,535,2,Loved it!,2021-06-19 01:41:01
785,76,1221,1,Will buy again,2023-05-26 15:01:00
786,41,1497,4,Loved it!,2021-07-21 05:53:36
787,7,338,5,Wouldn't recommend,2023-09-06 10:18:17
788,71,1825,0,Great value for money,2023-04-16 02:02:05
789,89,535,2,Product arrived late,2024-03-09 01:55:08
790,48,182,5,Product arrived late,2023-02-11 19:31:30
791,64,1799,3,Terrible quality,2022-01-20 03:28:15
792,79,561,3,Not as expected,2020-01-28 20:07:23
793,0,628,0,Not as expected,2021-04-07 21:00:26
794,19,1355,4,Wouldn't recommend,2021-01-06 11:15:55
795,22,946,1,Not as expected,2022-11-18 20:27:31
796,21,1404,1,Great value for money,2023-12-23 04:49:48
797,27,1254,1,Great value for money,2020-07-29 10:15:45
798,69,626,4,Wouldn't recommend,2020-12-12 04:25:54
799,97,1272,5,Fantastic performance,2020-09-04 21:01:18
800,38,357,2,This product was great!,2020-03-24 13:03:37
801,3,1341,3,Loved it!,2024-03-10 18:22:00
802,27,474,2,Terrible quality,2021-05-08 12:27:42
803,67,1873,2,Wouldn't recommend,2023-02-21 21:05:21
804,26,1984,3,Loved it!,2020-05-20 12:35:04
805,72,1079,3,Product arrived late,2023-10-16 08:49:23
806,18,346,1,Great value for money,2024-10-09 19:36:47
807,46,935,0,Wouldn't recommend,2023-08-05 23:43:11
808,85,876,1,Will buy again,2021-08-20 00:05:00
809,30,201,5,Great value for money,2020-02-15 04:40:36
810,42,492,5,Exactly what I needed!,2020-10-26 16:53:37
811,10,1777,2,Terrible quality,2020-12-18 18:41:03
812,44,1660,3,Fantastic performance,2020-06-19 08:01:35
813,64,1059,0,Exactly what I needed!,2021-02-20 11:50:32
814,79,897,4,Loved it!,2023-03-18 00:44:13
815,27,1102,4,Great value for money,2022-01-03 18:20:33
816,67,1268,5,Great value for money,2021-08-29 08:48:15
817,77,1819,0,Broke after one use,2024-01-05 19:03:49
818,29,1722,4,Product arrived late,2020-07-15 09:42:02
819,32,1253,1,This product was great!,2020-06-03 19:39:16
820,20,1396,5,Highly recommend!,2022-06-08 18:03:14
821,13,540,3,This product was great!,2024-02-12 02:06:35
822,39,1081,5,Product arrived late,2021-07-30 03:33:06
823,6,1560,1,Exactly what I needed!,2021-04-05 03:59:58
824,60,712,1,Loved it!,2024-10-17 05:03:26
825,79,233,3,Highly recommend!,2022-08-04 06:38:13
826,89,494,1,Not as expected,2023-09-24 17:05:34
827,49,383,4,Exactly what I needed!,2023-08-28 20:05:41
828,58,661,1,Great value for money,2024-10-29 01:14:18
829,15,476,4,Great value for money,2021-07-03 17:11:33
830,67,312,0,Great value for money,2024-03-10 08:09:47
831,68,1269,0,This product was great!,2024-02-20 21:47:44
832,46,1569,4,Product arrived late,2023-07-28 10:50:34
833,76,1179,4,This product was great!,2022-01-31 12:32:12
834,89,1446,2,Will buy again,2022-03-06 02:22:09
835,56,398,5,Highly recommend!,2022-08-03 23:43:14
836,27,743,5,Loved it!,2023-03-13 05:20:05
837,15,1032,3,Wouldn't recommend,2023-03-02 04:15:17
838,82,658,3,Wouldn't recommend,2020-06-19 01:51:38
839,8,114,3,Wouldn't recommend,2021-01-04 12:05:06
840,84,1059,0,Exactly what I needed!,2023-12-14 09:13:06
841,32,1893,4,Will buy again,2022-07-16 04:31:02
842,98,1620,0,Great value for money,2022-11-22 05:25:42
843,7,772,2,Wouldn't recommend,2023-10-28 11:24:23
844,16,730,1,Wouldn't recommend,2021-09-24 13:02:15
845,14,514,2,Not as expected,2024-06-30 08:00:59
846,69,1353,2,Will buy again,2021-04-21 01:29:51
847,95,1466,5,Exactly what I needed!,2023-06-14 12:54:49
848,39,635,0,Highly recommend!,2020-05-26 19:10:35
849,83,1606,5,Not as expected,2020-04-25 19:55:40
850,87,1100,5,Not as expected,2020-06-24 22:10:02
851,33,173,5,Wouldn't recommend,2023-05-19 04:27:30
852,14,499,2,Will buy again,2024-11-28 09:49:05
853,88,616,0,Highly recommend!,2021-03-28 08:56:14
854,4,908,3,Will buy again,2022-03-16 21:12:04
855,18,1982,0,Not as expected,2023-12-05 07:00:11
856,98,221,0,Terrible quality,2020-11-10 23:02:35
857,9,1698,1,Wouldn't recommend,2022-12-13 10:20:26
858,97,837,1,Product arrived late,2021-08-21 16:46:59
859,92,1806,5,Exactly what I needed!,2022-11-15 03:20:27
860,69,1092,2,Product arrived late,2024-01-14 16:09:28
861,11,1067,4,Highly recommend!,2020-05-03 13:22:32
862,1,680,3,Fantastic performance,2023-11-02 12:11:39
863,69,1525,2,Exactly what I needed!,2022-08-31 14:09:29
864,98,803,3,Product arrived late,2024-11-09 05:25:43
865,70,1221,1,This product was great!,2024-08-23 01:27:29
866,45,34,4,Will buy again,2023-11-13 06:40:04
867,24,793,1,Not as expected,2020-10-02 06:53:00
868,43,751,5,Fantastic performance,2021-11-26 08:06:22
869,10,787,4,Terrible quality,2022-07-20 18:31:02
870,3,329,3,Product arrived late,2023-11-11 13:09:14
871,47,80,0,Product arrived late,2020-10-20 21:09:51
872,30,1698,2,Terrible quality,2023-01-24 12:48:05
873,85,1863,0,Product arrived late,2024-02-06 23:24:53
874,65,233,5,Highly recommend!,2020-05-06 02:14:03
875,3,1401,4,Fantastic performance,2021-03-25 08:55:41
876,2,420,4,Fantastic performance,2020-10-18 11:42:30
877,99,1479,2,Will buy again,2024-07-02 15:10:51
878,21,988,3,This product was great!,2022-07-10 07:37:52
879,81,1609,5,Exactly what I needed!,2020-04-16 05:28:18
880,89,1223,3,Not as expected,2022-04-27 12:46:33
881,78,167,2,Not as expected,2024-01-22 01:38:48
882,32,977,1,Highly recommend!,2023-08-22 14:06:44
883,79,729,0,Not as expected,2024-06-21 06:44:01
884,80,1931,0,Product arrived late,2022-05-19 23:43:51
885,97,1384,5,Exactly what I needed!,2022-04-12 05:32:48
886,37,590,4,Will buy again,2023-03-31 23:26:56
887,94,545,2,Wouldn't recommend,2023-10-10 14:57:04
888,21,1401,5,Not as expected,2020-03-27 00:21:25
889,37,1466,1,Wouldn't recommend,2023-12-15 19:43:43
890,53,559,4,Wouldn't recommend,2022-02-17 17:01:33
891,15,1367,2,Not as expected,2022-02-01 15:28:18
892,64,1200,1,Wouldn't recommend,2024-06-21 14:01:22
893,2,717,5,Fantastic performance,2024-07-21 14:51:05
894,84,134,0,Terrible quality,2023-11-11 13:40:47
895,8,1310,5,Terrible quality,2021-10-01 05:01:25
896,76,1468,3,Terrible quality,2021-10-06 12:51:20
897,21,580,2,Loved it!,2022-10-03 09:46:29
898,58,1399,3,Highly recommend!,2022-09-22 20:35:08
899,19,971,3,Loved it!,2022-07-17 19:03:08
900,28,1675,5,Broke after one use,2020-01-16 18:43:09
901,96,196,4,Highly recommend!,2023-12-22 08:48:17
902,9,526,1,Product arrived late,2020-04-25 01:49:31
903,86,956,3,Terrible quality,2020-11-13 18:14:49
904,14,612,4,Will buy again,2020-02-20 07:22:48
905,48,110,2,Loved it!,2021-02-28 03:21:19
906,81,229,2,Wouldn't recommend,2020-02-20 17:16:30
907,35,1343,3,Will buy again,2023-02-01 01:52:45
908,34,560,0,Loved it!,2020-07-04 00:25:00
909,44,1203,4,Broke after one use,2024-08-04 14:27:39
910,26,1855,2,Product arrived late,2024-07-11 09:38:15
911,14,1287,3,Highly recommend!,2021-09-09 22:06:12
912,94,1564,0,This product was great!,2023-02-14 09:19:36
913,76,1764,2,Exactly what I needed!,2021-06-02 08:28:49
914,96,956,1,Loved it!,2023-03-18 08:19:00
915,51,1900,2,This product was great!,2021-11-09 05:55:53
916,15,1173,4,Fantastic performance,2021-02-14 00:45:40
917,76,955,2,Loved it!,2023-01-27 05:12:13
918,40,215,2,Terrible quality,2021-01-15 14:29:27
919,18,1209,2,Loved it!,2023-10-17 02:20:31
920,65,1419,5,Great value for money,2021-08-08 00:09:39
921,87,1187,4,Loved it!,2024-08-10 23:03:07
922,66,1420,4,Will buy again,2020-11-24 17:52:44
923,13,1032,1,Terrible quality,2021-06-04 11:06:59
924,11,1879,0,Great value for money,2024-06-08 06:45:37
925,50,1919,1,Not as expected,2023-01-09 13:55:50
926,35,660,2,Great value for money,2022-09-03 17:34:59
927,4,157,2,Wouldn't recommend,2024-09-16 01:51:13
928,44,640,3,Broke after one use,2022-11-09 09:23:38
929,37,539,0,Highly recommend!,2022-05-17 15:58:28
930,59,351,0,Fantastic performance,2022-11-22 12:53:18
931,79,726,4,Broke after one use,2020-11-21 06:54:16
932,49,1383,3,Loved it!,2020-03-01 00:55:35
933,8,1129,2,Broke after one use,2024-07-05 21:35:01
934,36,648,3,This product was great!,2022-11-08 04:06:33
935,97,164,0,Product arrived late,2019-12-30 22:50:38
936,53,24,0,Wouldn't recommend,2024-03-14 03:48:39
937,39,991,5,Terrible quality,2021-04-13 05:54:51
938,58,595,0,Not as expected,2020-11-01 17:49:26
939,11,1918,0,Terrible quality,2021-12-24 05:24:59
940,77,1881,4,Terrible quality,2021-01-05 23:04:26
941,74,1675,1,This product was great!,2020-10-10 04:13:48
942,44,1509,0,Terrible quality,2020-03-12 12:19:51
943,53,104,0,Fantastic performance,2021-04-04 19:33:31
944,21,1080,5,Broke after one use,2023-05-29 13:54:15
945,13,1679,3,Exactly what I needed!,2021-01-07 03:01:07
946,58,123,2,Fantastic performance,2024-04-03 20:28:22
947,93,1494,4,Product arrived late,2024-08-11 05:55:50
948,4,1120,3,Broke after one use,2020-01-26 13:37:40
949,33,367,3,Product arrived late,2023-08-16 19:52:15
950,43,418,3,Broke after one use,2021-01-09 08:13:29
951,6,1960,1,Broke after one use,2024-05-16 20:51:24
952,28,1290,3,Broke after one use,2024-06-24 21:34:18
953,99,70,4,Not as expected,2019-12-23 04:23:55
954,96,663,5,Fantastic performance,2020-02-27 11:04:57
955,58,1298,1,Not as expected,2024-09-05 16:46:02
956,37,243,4,Fantastic performance,2024-06-25 20:18:29
957,35,1423,1,This product was great!,2023-04-12 01:14:38
958,58,663,4,Not as expected,2021-05-18 21:21:33
959,28,531,2,Terrible quality,2020-03-19 11:18:13
960,8,443,0,Loved it!,2023-02-10 20:30:32
961,0,1183,0,Fantastic performance,2020-09-04 05:07:33
962,64,1093,0,Product arrived late,2024-08-10 06:24:33
963,70,1536,4,Product arrived late,2024-10-27 10:09:59
964,84,1895,4,Terrible quality,2023-07-18 05:59:05
965,82,1180,2,Product arrived late,2024-06-01 20:40:59
966,71,147,2,Broke after one use,2022-05-16 12:04:14
967,16,1494,5,Great value for money,2023-02-16 02:05:12
968,52,610,5,Terrible quality,2024-03-06 04:10:57
969,75,1214,4,Fantastic performance,2021-05-05 21:18:46
970,19,55,2,Wouldn't recommend,2020-06-18 15:58:40
971,68,1591,4,Fantastic performance,2021-10-19 10:13:48
972,93,1510,4,Great value for money,2021-03-11 11:15:37
973,60,1746,2,This product was great!,2022-11-07 07:09:14
