"651","1","708","1990-05-26 10:32:26"
"652","80","330","1987-06-14 16:54:58"
"653","44","1451","2013-03-19 05:00:08"
"654","52","299","1977-11-11 05:39:25"
"655","23","462","1972-10-06 15:18:42"
"656","67","1994","1977-02-28 03:59:28"
"657","20","1987","1974-09-17 06:48:03"
"658","70","1560","1987-07-06 08:58:48"
"659","22","7","2013-10-28 16:54:26"
"660","79","985","2003-09-26 14:09:01"
"661","14","1687","2024-12-01 09:41:07"
"662","88","925","1983-04-11 18:13:46"
"663","57","1079","2020-09-01 00:08:48"
"664","56","22","2017-03-31 22:46:59"
"665","99","658","1982-01-14 12:06:44"
"666","30","1873","1994-10-17 19:04:45"
"667","99","1518","1979-03-26 12:09:34"
"668","72","1676","2014-03-10 15:09:43"
"669","61","1824","2009-08-21 11:26:06"
"670","31","168","1985-01-11 10:46:21"
"671","90","1146","2013-04-02 17:50:31"
"672","47","1792","2004-03-30 10:07:01"
"673","7","1167","1972-05-09 14:20:57"
"674","49","280","2016-12-09 10:50:31"
"675","0","1566","1999-10-11 06:25:48"
"676","80","1184","1986-09-18 18:26:07"
"677","67","1183","1987-06-26 05:41:28"
"678","22","1608","1994-12-22 02:28:43"
"679","51","850","1985-10-21 21:19:26"
"680","31","1788","1980-07-30 00:34:59"
"681","27","1045","1998-03-14 13:14:53"
"682","91","1026","2014-01-09 20:46:39"
"683","94","1918","1980-03-03 11:49:06"
"684","69","233","1993-06-08 23:03:56"
"685","37","601","2012-07-10 19:03:24"
"686","71","270","2019-05-31 18:07:36"
"687","84","1656","2016-02-05 09:05:41"
"688","81","488","1993-12-07 18:53:20"
"689","94","953","2003-09-02 22:30:02"
"690","39","1196","2003-04-29 23:14:54"
"691","46","1379","2014-02-27 12:51:12"
"692","52","1320","1974-09-04 06:30:08"
"693","67","302","1982-05-15 10:37:12"
"694","14","879","1982-10-09 00:09:19"
"695","66","1081","2018-04-12 14:02:57"
"696","58","290","1990-10-21 17:04:22"
"697","43","1013","1993-03-07 20:08:28"
"698","30","272","1986-03-23 23:01:18"
"699","39","597","1995-04-03 04:39:55"
"700","76","826","2010-03-11 04:25:03"
"701","98","551","2016-03-13 13:39:56"
"702","66","1313","1988-10-03 03:53:23"
"703","46","1871","2011-02-16 07:22:06"
"704","52","1919","1978-03-26 20:24:18"
"705","7","921","1991-06-11 09:52:56"
"706","56","1729","2020-09-03 04:12:52"
"707","28","929","1978-08-22 07:07:27"
"708","9","1282","1996-03-03 22:59:54"
"709","72","2000","1973-06-12 03:32:13"
"710","66","1445","2013-03-05 06:35:01"
"711","95","1027","1972-09-25 10:31:08"
"712","95","158","1981-10-13 20:13:54"
"713","39","1955","2023-11-16 14:06:19"
"714","1","118","2013-07-23 00:33:48"
"715","49","998","1978-10-22 10:51:53"
"716","35","1223","1991-07-27 08:28:04"
"717","29","1732","2008-07-14 18:47:58"
"718","98","385","2012-10-13 21:05:02"
"719","46","1418","1976-12-31 19:25:38"
"720","40","1917","1976-09-07 08:49:46"
"721","23","671","2011-02-28 18:17:35"
"722","96","533","2012-03-24 23:03:43"
"723","50","177","2015-03-14 07:24:29"
"724","48","933","2013-06-17 03:17:06"
"725","22","1437","1977-05-21 12:14:28"
"726","47","1153","2022-02-25 13:22:50"
"727","69","1639","2019-03-07 12:06:13"
"728","10","1113","2013-11-12 10:52:14"
"729","48","852","1977-02-02 17:28:20"
"730","39","1422","2005-05-26 03:05:58"
"731","69","1386","2006-04-06 11:27:11"
"732","62","1367","2005-02-28 18:14:58"
"733","42","989","2001-04-16 08:22:47"
"734","64","694","2020-05-27 01:35:09"
"735","77","394","2016-09-26 14:57:26"
"736","69","1139","2018-02-22 00:22:48"
"737","12","261","1996-02-12 17:54:40"
"738","9","512","2021-07-21 13:11:18"
"739","4","810","2011-02-18 05:17:27"
"740","16","572","1974-11-11 08:17:51"
"741","7","1264","2005-12-25 22:58:49"
"742","90","810","1987-07-07 08:01:55"
"743","7","1216","1996-02-26 03:29:43"
"744","40","830","2000-05-11 00:03:49"
"745","55","819","1971-05-30 09:39:21"
"746","50","211","2012-08-11 19:01:59"
"747","16","1575","1981-09-18 17:18:08"
"748","21","1484","1995-09-06 00:08:22"
"749","23","877","2000-04-24 22:35:50"
"750","13","554","1991-01-19 06:34:39"
"751","4","1723","1995-06-02 18:53:30"
"752","60","1967","1971-08-16 08:13:16"
"753","59","672","1981-02-03 02:20:52"
"754","94","1300","2020-11-07 05:54:24"
"755","70","1905","1982-02-24 16:45:50"
"756","9","1386","1991-03-13 06:09:52"
"757","61","763","1994-01-04 06:16:20"
"758","85","1394","2014-04-17 21:28:00"
"759","1","93","2003-12-22 03:53:57"
"760","44","81","2003-10-08 09:59:32"
"761","35","553","1991-06-24 23:43:19"
"762","30","1753","2024-04-13 14:00:21"
"763","18","186","1970-09-13 07:16:26"
"764","29","908","2000-02-06 00:44:30"
"765","28","769","1975-08-05 21:15:29"
"766","61","1340","1979-02-24 04:16:01"
"767","65","795","1996-10-20 15:39:34"
"768","95","754","2011-08-20 00:08:46"
"769","37","174","1989-09-13 15:41:26"
"770","77","1371","1977-10-29 08:15:06"
"771","30","1102","1993-03-07 09:09:17"
"772","93","1778","1989-02-13 19:54:07"
"773","44","710","1980-02-18 13:12:05"
"774","80","947","1999-12-11 18:54:05"
"775","34","261","1994-05-16 10:42:26"
"776","54","270","2002-07-30 11:16:21"
"777","56","727","2016-10-07 08:53:56"
"778","82","548","1979-07-03 07:17:39"
"779","52","1124","2013-01-15 09:33:03"
"780","65","1297","2022-11-24 13:36:49"
"781","12","139","1999-12-21 18:17:21"
"782","99","954","1983-10-28 06:52:11"
"783","54","234","2020-03-21 02:56:46"
"784","46","906","1994-10-04 04:25:46"
"785","66","1711","2008-07-13 22:26:03"
"786","43","1767","1971-04-16 17:23:56"
"787","50","380","2018-09-18 19:18:04"
"788","94","1488","1980-10-17 00:30:01"
"789","56","1372","2008-12-16 17:56:47"
"790","3","352","1985-01-09 21:52:07"
"791","58","471","2007-08-25 20:09:23"
"792","45","1297","1997-05-08 19:39:04"
"793","83","1954","2024-10-19 03:35:46"
"794","3","213","2020-01-29 05:16:30"
"795","38","1560","2023-08-15 22:04:03"
"796","68","554","2022-11-21 11:31:45"
"797","87","100","2014-03-27 04:29:44"
"798","88","1516","1970-01-20 03:21:16"
"799","40","1330","1980-01-14 14:55:20"
"800","6","1747","1993-09-22 01:07:17"
"801","50","806","2003-01-08 05:07:55"
"802","82","387","2012-11-27 13:45:48"
"803","90","1475","1990-11-11 08:55:35"
"804","20","846","1982-02-15 17:59:35"
"805","93","424","1997-06-18 21:00:47"
"806","40","989","2011-08-10 21:20:30"
"807","5","272","2009-09-19 22:42:35"
"808","20","1674","2010-09-29 15:38:38"
"809","58","1812","2005-09-18 10:08:27"
"810","14","422","2010-05-25 13:43:02"
"811","70","1017","2002-03-15 15:26:48"
"812","99","481","2009-03-30 14:17:35"
"813","41","51","2003-03-24 06:27:54"
"814","72","1893","2007-02-17 08:54:48"
"815","90","250","1977-03-19 09:13:24"
"816","81","566","1979-11-21 05:58:47"
"817","46","1427","2018-05-09 02:04:31"
"818","22","1516","1981-10-30 22:26:45"
"819","16","1829","1994-02-26 13:21:37"
"820","41","1941","1993-09-27 13:08:13"
"821","42","545","2019-08-02 13:51:34"
"822","29","1031","1982-03-28 18:45:14"
"823","19","685","2023-05-20 08:48:18"
"824","16","1014","2005-08-29 19:51:56"
"825","67","1693","2009-09-16 04:39:29"
"826","8","1990","1998-02-23 19:34:58"
"827","78","820","1991-08-19 11:23:21"
"828","23","1817","2021-11-08 05:18:47"
"829","63","749","2019-10-16 05:39:05"
"830","20","53","1975-09-27 09:13:19"
"831","91","1426","1973-11-28 02:48:29"
"832","65","1823","1989-06-13 11:02:15"
"833","27","1470","1986-09-29 08:47:29"
"834","39","802","2016-09-10 15:11:39"
"835","69","1655","1972-04-30 03:37:02"
"836","12","1636","1986-01-15 16:01:06"
"837","19","102","1996-03-30 02:27:53"
"838","98","513","1999-12-06 08:15:17"
"839","77","1812","1991-10-03 03:13:51"
"840","72","754","1977-12-18 19:31:03"
"841","72","1340","2008-06-21 17:08:47"
"842","97","44","2024-02-20 20:16:12"
"843","93","1132","2022-10-20 16:09:55"
"844","69","708","1995-03-18 15:57:52"
"845","53","846","2007-07-16 07:54:12"
"846","91","807","1980-07-23 20:39:45"
"847","94","224","1994-04-18 08:52:32"
"848","71","1861","2024-01-07 09:21:13"
"849","63","845","1971-01-10 21:58:21"
"850","78","1282","1976-03-30 16:34:09"
"851","65","1918","2000-09-23 03:21:35"
"852","98","1549","2018-11-09 02:04:44"
"853","1","482","1994-12-13 22:32:54"
"854","21","207","1983-07-02 04:38:26"
"855","36","460","1977-03-23 07:51:59"
"856","45","1573","1982-01-19 18:38:27"
"857","30","314","2001-01-17 23:05:32"
"858","3","1375","1996-06-25 06:00:10"
"859","0","1175","2003-03-16 06:48:01"
"860","92","121","2008-03-25 21:45:24"
"861","83","396","1984-12-26 17:12:34"
"862","50","707","2001-11-30 22:42:39"
"863","85","1756","1998-03-22 20:59:00"
"864","2","1907","2006-09-23 12:54:19"
"865","76","371","1985-06-19 10:45:49"
"866","94","503","1985-07-21 18:48:10"
"867","77","1511","1991-11-26 18:12:56"
"868","40","1371","2006-04-27 19:06:21"
"869","72","255","2022-09-10 00:52:10"
"870","48","663","1988-11-30 11:50:13"
"871","46","1132","2006-05-09 13:45:36"
"872","27","705","2019-04-05 13:55:47"
"873","71","58","1983-06-16 19:16:30"
"874","70","152","1983-08-12 02:39:54"
"875","9","945","2019-06-29 10:10:34"
"876","43","1273","2007-04-24 04:47:31"
"877","31","1851","1978-03-14 03:48:15"
"878","42","1831","1970-10-25 01:36:05"
"879","3","322","1971-06-07 12:33:53"
"880","12","1408","1986-10-07 18:32:29"
"881","68","280","2001-03-02 12:39:38"
"882","41","970","1981-05-18 04:38:06"
"883","84","53","2003-07-05 16:14:07"
"884","44","1580","2015-10-15 12:46:03"
"885","21","1725","1982-03-04 01:41:40"
"886","65","1456","1978-05-15 05:19:21"
"887","31","1906","2007-06-05 01:03:05"
"888","64","1696","1975-07-21 13:17:53"
"889","61","207","2017-05-25 17:00:08"
"890","62","885","1976-04-04 01:37:37"
"891","38","905","1983-11-28 02:41:13"
"892","49","685","1986-05-10 07:23:42"
"893","45","737","2014-03-18 13:42:34"
"894","99","763","2008-01-14 21:51:34"
"895","75","371","2014-01-11 15:48:48"
"896","66","1606","1996-10-16 05:21:00"
"897","63","951","1980-03-21 16:09:07"
"898","59","332","1984-05-06 23:47:29"
"899","71","31","2015-05-19 04:45:12"
"900","33","533","1985-04-04 01:33:29"
"901","9","711","1992-07-14 10:02:54"
"902","97","1077","2009-03-28 06:52:39"
"903","50","1941","2022-07-27 18:04:34"
"904","34","256","1995-04-27 07:40:33"
"905","96","1338","2023-05-14 06:03:04"
"906","74","418","1992-01-31 17:15:21"
"907","55","876","2004-03-05 04:24:52"
"908","79","1335","2006-05-05 14:39:18"
"909","80","1842","2016-09-05 07:27:21"
"910","38","1010","1975-02-20 21:34:08"
"911","14","1979","2008-04-07 07:58:50"
"912","4","1805","2024-03-30 23:47:53"
"913","40","1408","2015-09-27 19:39:06"
"914","55","759","1999-06-26 03:58:44"
"915","56","428","1994-08-13 03:50:45"
"916","98","1508","1994-07-14 12:44:22"
"917","56","262","2010-03-21 08:21:42"
"918","55","1905","1978-05-25 15:21:59"
"919","0","342","1984-08-28 00:34:42"
"920","63","825","2024-02-07 08:36:21"
"921","82","806","1985-12-14 05:17:47"
"922","73","268","1994-06-13 11:10:52"
"923","9","811","1972-07-29 17:59:35"
"924","10","860","1976-01-11 17:58:37"
"925","87","1193","1974-08-14 21:49:23"
"926","59","889","1995-08-01 00:58:57"
"927","39","622","2007-12-11 02:17:59"
"928","22","1296","2000-05-02 04:40:56"
"929","98","134","1995-06-25 00:34:13"
"930","76","258","1987-12-20 15:55:04"
"931","96","1459","1973-02-10 03:34:36"
"932","40","1652","1976-08-08 04:11:15"
"933","71","1105","1988-08-05 20:35:49"
"934","99","494","2020-04-23 13:27:27"
"935","68","541","2020-06-23 08:51:15"
"936","73","1214","1987-06-15 13:51:52"
"937","20","825","1993-09-15 08:21:24"
"938","85","1572","1987-05-24 10:36:06"
"939","66","285","2002-05-26 03:49:58"
"940","81","121","2008-09-10 02:49:38"
"941","52","784","1998-03-07 06:19:20"
"942","38","1238","1990-04-05 11:02:40"
"943","31","1597","1991-02-20 02:12:14"
"944","64","602","2017-03-31 09:41:02"
"945","12","1271","2003-09-29 15:37:48"
"946","85","1603","2003-06-19 13:33:38"
"947","49","16","2010-11-03 00:10:46"
"948","47","93","1980-03-08 13:57:45"
"949","86","1575","2015-03-07 23:57:16"
"950","96","354","2018-12-31 10:50:22"
"951","63","799","2002-04-22 06:51:18"
"952","69","838","2006-06-15 04:39:02"
"953","10","577","1995-06-29 14:12:29"
"954","93","1600","2005-11-05 05:32:03"
"955","82","1312","1974-04-14 14:09:53"
"956","3","799","1979-02-09 15:27:47"
"957","95","1979","1985-06-20 00:23:13"
"958","49","1689","2018-08-15 04:31:30"
"959","10","208","1989-07-24 16:09:50"
"960","59","1144","2012-03-08 06:58:27"
"961","1","1248","2018-09-20 20:24:28"
"962","53","1044","1974-01-22 10:32:14"
"963","55","201","2018-03-30 20:14:53"
"964","0","548","2003-09-16 03:28:33"
"965","89","1659","1976-03-30 19:33:34"
"966","98","1456","1981-02-22 10:18:10"
"967","65","1994","2012-12-25 11:02:06"
"968","80","642","2003-05-09 06:40:17"
"969","79","1390","1984-04-01 13:22:42"
"970","93","328","1982-06-06 04:04:54"
"971","72","197","1970-01-04 11:10:44"
"972","57","705","2013-05-11 17:06:03"
"973","2","1263","1975-04-07 23:48:18"
"974","7","10","2014-01-18 21:21:06"
"975","29","1873","1990-05-18 11:02:40"
"976","19","1538","1986-06-29 09:59:12"
"977","19","14","2006-02-18 03:15:44"
"978","60","602","2010-10-23 13:48:54"
"979","41","1024","1989-10-21 05:17:04"
"980","34","259","2024-02-06 09:52:35"
"981","81","1701","1999-08-25 02:29:21"
"982","22","1060","1976-04-21 10:11:53"
"983","79","134","2023-09-22 12:42:16"
"984","36","1081","2020-02-13 19:02:51"
"985","16","513","1994-10-06 03:21:18"
"986","85","1018","1978-06-28 07:44:05"
"987","73","839","1979-12-25 20:13:06"
"988","47","616","2020-09-11 02:46:09"
"989","65","574","2001-09-09 06:45:49"
"990","25","1217","1974-10-15 12:52:08"
"991","54","1829","1994-03-05 11:34:08"
"992","63","873","2012-02-21 18:50:49"
"993","45","280","2012-04-14 16:12:31"
"994","17","1462","1978-06-11 17:47:28"
"995","44","115","2024-11-02 12:09:49"
"996","64","1104","2021-12-23 05:43:07"
"997","51","1685","1988-04-16 14:10:50"
"998","94","860","2023-09-27 19:27:43"
"999","97","476","2013-09-27 08:06:35"
"1000","13","616","1974-11-26 09:22:10"
"1001","95","1538","2016-10-15 19:55:21"
"1002","18","1184","2005-10-22 21:30:47"
"1003","2","107","2020-08-28 17:41:08"
"1004","9","1687","1988-08-05 16:42:45"
"1005","2","1451","2010-05-19 04:34:05"
"1006","93","1221","1979-11-02 00:55:08"
"1007","17","221","1999-07-30 07:36:53"
"1008","73","112","1999-08-14 14:53:06"
"1009","66","25","2009-07-23 09:45:28"
"1010","93","114","2017-01-08 19:29:32"
"1011","62","1206","1971-03-27 08:49:53"
"1012","16","1614","2022-11-21 10:49:13"
"1013","81","1216","2023-12-11 16:42:13"
"1014","92","1660","2009-02-01 15:33:00"
"1015","64","1737","1972-02-11 02:35:28"
"1016","33","168","1977-12-15 23:43:34"
"1017","16","314","2000-04-25 06:48:20"
"1018","3","1693","2000-12-07 09:16:31"
"1019","65","431","1999-06-18 22:15:03"
"1020","80","1756","1974-06-02 08:25:41"
"1021","41","294","2008-08-11 16:23:46"
"1022","60","1367","2019-06-12 03:51:07"
"1023","97","715","1988-03-20 18:58:53"
"1024","95","628","2008-08-05 22:37:58"
"1025","96","215","2000-04-05 18:12:35"
"1026","10","663","1987-06-09 01:40:24"
"1027","18","859","1985-07-25 06:56:31"
"1028","32","1592","1979-09-04 07:36:44"
"1029","93","654","1980-08-13 20:51:01"
"1030","98","1587","1996-11-01 17:53:55"
"1031","41","1315","2003-04-10 03:11:35"
"1032","23","953","1996-11-22 04:08:00"
"1033","4","1653","1996-08-09 01:37:46"
"1034","16","1044","2021-05-20 06:37:17"
"1035","82","800","1978-05-16 21:44:42"
"1036","93","1425","1986-07-31 19:49:51"
"1037","20","727","2015-12-04 20:46:32"
"1038","14","203","1998-11-12 22:57:39"
"1039","65","862","1986-11-10 00:42:10"
"1040","47","1124","2001-01-19 02:50:53"
"1041","59","1051","2003-10-10 19:08:24"
"1042","75","1993","2000-10-06 11:44:22"
"1043","82","24","2009-02-03 18:56:57"
"1044","98","721","2007-07-19 18:39:24"
"1045","4","380","2002-04-17 05:21:45"
"1046","96","491","1992-02-06 06:09:34"
"1047","47","1388","1995-03-10 09:17:45"
"1048","2","1881","2014-10-31 20:01:52"
"1049","87","960","2007-06-12 00:26:56"
"1050","1","165","1998-08-11 13:16:21"
"1051","16","871","2016-04-04 16:17:23"
"1052","45","1713","2022-08-11 04:55:36"
"1053","87","816","2007-04-23 23:43:07"
"1054","75","472","1980-01-26 20:07:25"
"1055","82","848","1987-07-29 23:09:03"
"1056","56","101","1980-07-13 02:15:35"
"1057","40","314","2001-10-12 10:12:08"
"1058","37","1968","1987-02-11 07:52:29"
"1059","12","712","2018-09-16 06:46:26"
"1060","3","1167","1990-06-29 23:41:17"
"1061","88","1139","1970-06-27 04:19:18"
"1062","73","341","1990-09-25 23:31:54"
"1063","9","521","1987-05-21 11:56:40"
"1064","80","179","2000-04-11 01:02:11"
"1065","51","1674","1990-08-06 03:28:59"
"1066","95","807","2003-02-16 15:18:35"
"1067","85","835","1992-12-21 17:40:34"
"1068","15","120","1996-08-01 05:09:12"
"1069","37","844","2022-12-13 18:25:31"
"1070","30","672","2001-10-24 06:03:57"
"1071","17","1463","2009-05-26 00:19:29"
"1072","32","879","1984-02-10 00:39:32"
"1073","46","10","1991-10-14 06:56:20"
"1074","46","942","1997-02-21 20:55:01"
"1075","17","721","1991-07-07 15:35:11"
"1076","55","58","1996-08-19 12:19:39"
"1077","89","712","2008-08-29 20:37:32"
"1078","71","396","2004-06-23 07:13:30"
"1079","37","1550","1992-05-10 02:24:29"
"1080","83","1426","2002-10-19 18:03:16"
"1081","67","1298","1987-03-17 09:06:02"
"1082","95","1451","2004-08-26 04:18:46"
"1083","33","1827","2010-10-22 03:35:33"
"1084","86","554","1991-12-16 10:36:46"
"1085","27","1354","1971-11-25 08:39:17"
"1086","87","1711","1977-02-15 03:46:19"
"1087","67","208","1981-08-08 07:12:20"
"1088","27","409","1983-03-24 00:35:12"
"1089","98","79","1978-06-06 23:56:03"
"1090","38","1768","2001-10-12 23:31:12"
"1091","6","382","2012-04-07 03:53:08"
"1092","8","128","2007-04-21 19:41:39"
"1093","37","1748","2013-10-21 13:16:27"
"1094","51","254","1991-12-29 23:55:31"
"1095","65","606","2016-11-19 11:07:44"
"1096","77","267","1982-05-18 09:35:19"
"1097","1","936","1989-07-08 11:55:56"
"1098","80","1456","1982-10-04 12:15:25"
"1099","77","355","1977-01-07 23:34:22"
"1100","19","1901","1991-12-10 06:23:30"
"1101","17","811","2010-12-19 11:29:03"
"1102","20","933","1995-01-07 14:45:11"
"1103","91","1248","1996-06-05 14:20:05"
"1104","28","375","2014-09-27 17:59:42"
"1105","10","748","2012-10-04 05:49:38"
"1106","5","1010","2003-08-18 01:19:51"
"1107","42","1753","1979-08-12 13:25:11"
"1108","71","551","1985-11-07 19:44:41"
"1109","59","781","1989-10-03 14:44:15"
"1110","99","366","1974-12-04 09:46:22"
"1111","9","595","1986-06-10 16:45:05"
"1112","55","1386","2019-08-22 03:18:30"
"1113","57","1562","1983-08-30 20:28:37"
"1114","13","122","1992-09-06 20:25:32"
"1115","87","813","2009-01-11 16:29:39"
"1116","14","360","2008-09-08 07:47:08"
"1117","20","918","2023-09-15 13:55:15"
"1118","18","607","1989-09-15 07:09:34"
"1119","49","1452","1996-07-31 06:00:28"
"1120","6","1484","2020-07-26 17:54:39"
"1121","45","1089","1992-03-15 11:08:56"
"1122","73","848","2010-11-14 00:50:13"
"1123","95","367","1996-05-14 21:35:58"
"1124","31","876","2022-12-28 10:31:19"
"1125","19","1167","2020-11-12 18:17:56"
"1126","28","41","2008-02-27 20:10:14"
"1127","26","891","1974-10-28 22:49:22"
"1128","31","761","2005-10-23 04:11:31"
"1129","34","751","1997-12-04 11:55:38"
"1130","29","1829","1980-04-11 17:28:31"
"1131","2","710","2013-08-09 14:37:45"
"1132","94","804","1984-04-14 01:26:21"
"1133","61","1655","1973-01-30 22:26:01"
"1134","15","499","1997-10-19 08:53:58"
"1135","0","1900","2004-05-18 07:37:54"
"1136","90","1669","2003-08-15 17:41:28"
"1137","84","512","1999-02-05 04:33:10"
"1138","54","1676","2007-11-20 12:56:00"
"1139","32","464","2007-07-27 07:10:26"
"1140","81","784","2002-10-30 10:29:29"
"1141","37","872","1978-11-01 05:47:15"
"1142","0","764","1976-12-23 00:00:07"
"1143","76","1966","1979-02-03 05:58:22"
"1144","91","1105","1989-02-18 20:10:40"
"1145","5","1645","1990-08-31 22:40:03"
"1146","55","555","2002-09-25 22:41:45"
"1147","41","89","1997-11-03 23:58:12"
"1148","47","664","2024-04-09 19:04:02"
"1149","3","1004","2016-11-19 11:59:00"
"1150","48","143","1970-08-10 02:37:31"
"1151","54","914","1980-05-24 15:17:26"
"1152","94","1653","1974-04-07 18:48:09"
"1153","80","585","2019-02-18 00:16:23"
"1154","99","1281","1970-11-15 10:33:58"
"1155","19","582","1978-05-24 10:35:04"
"1156","14","1823","1995-03-09 23:09:15"
"1157","2","1871","2004-10-24 07:15:31"
"1158","32","712","1996-10-16 04:28:19"
"1159","67","959","1970-02-17 23:20:31"
"1160","4","946","2004-05-13 14:56:03"
"1161","21","946","1998-07-10 04:06:21"
"1162","74","692","2014-02-21 22:34:00"
"1163","45","1386","1982-07-02 06:42:00"
"1164","91","851","1973-03-19 16:41:50"
"1165","92","462","2012-01-31 15:22:34"
"1166","74","715","1981-08-11 11:44:26"
"1167","34","11","2016-01-16 22:20:40"
"1168","6","1751","1998-03-12 01:56:40"
"1169","9","204","2008-10-08 05:51:28"
"1170","66","859","2010-10-19 19:00:33"
"1171","43","442","2001-06-21 13:31:22"
"1172","71","1968","2016-12-31 15:37:56"
"1173","89","1901","2010-09-22 15:58:19"
"1174","60","1837","2004-11-04 06:11:47"
"1175","47","638","1999-08-03 13:06:12"
"1176","52","1728","2018-04-22 16:42:14"
"1177","80","764","1989-09-13 05:08:43"
"1178","4","1578","2017-03-05 05:37:16"
"1179","1","467","2018-05-31 12:30:30"
"1180","46","776","1991-08-02 08:02:11"
"1181","84","52","2005-11-13 02:05:16"
"1182","67","80","2007-11-03 23:30:36"
"1183","13","1731","1993-09-07 02:51:31"
"1184","97","811","2009-07-02 13:35:29"
"1185","68","1829","1999-04-25 17:03:42"
"1186","20","1311","1983-05-01 22:32:06"
"1187","91","233","2007-06-30 15:52:49"
"1188","71","1223","2001-07-31 21:28:19"
"1189","18","1735","2009-04-30 11:55:21"
"1190","38","1826","1980-01-11 20:17:56"
"1191","51","1264","1998-08-07 01:59:16"
"1192","48","56","2010-02-04 17:06:49"
"1193","63","148","1987-04-14 13:45:29"
"1194","43","1341","1997-05-17 13:22:25"
"1195","32","1772","1993-09-19 21:59:29"
"1196","23","547","2003-10-02 07:45:43"
"1197","54","1614","2000-10-23 04:03:54"
"1198","92","1904","1991-02-24 15:58:40"
"1199","66","1209","1976-04-02 17:20:22"
"1200","13","648","2015-12-24 15:03:24"
"1201","70","936","2006-03-23 11:45:22"
"1202","65","1481","1977-12-06 20:39:00"
"1203","94","1512","1994-08-06 04:38:15"
"1204","73","1102","2003-01-05 15:25:48"
"1205","51","764","2020-05-05 05:23:26"
"1206","77","1445","1974-09-15 00:14:34"
"1207","0","1426","2008-05-23 22:07:01"
"1208","36","1797","2000-04-14 22:14:45"
"1209","53","226","1980-05-14 06:25:04"
"1210","88","452","1974-01-24 20:03:29"
"1211","98","1593","2019-08-24 01:08:22"
"1212","0","658","2015-01-31 04:41:37"
"1213","96","1230","2006-03-09 08:34:30"
"1214","31","367","1993-10-13 17:54:40"
"1215","76","1051","1996-10-17 19:33:44"
"1216","98","457","2012-12-21 05:57:00"
"1217","75","1690","1989-06-05 19:28:40"
"1218","64","1414","1996-11-03 00:54:20"
"1219","54","1384","2001-01-02 10:13:43"
"1220","22","1689","1984-01-20 00:05:47"
"1221","75","1446","2012-07-17 04:46:49"
"1222","47","1315","1977-11-11 01:08:38"
"1223","63","1614","1970-04-12 22:05:32"
"1224","94","1183","2001-08-11 23:43:15"
"1225","16","398","1979-09-18 01:02:37"
"1226","94","1428","2005-12-08 04:27:55"
"1227","2","120","1987-02-23 10:41:48"
"1228","43","1805","2014-09-24 17:01:37"
"1229","53","1554","1996-04-14 21:12:15"
"1230","71","1719","1975-06-06 16:27:40"
"1231","22","1881","2016-09-28 22:14:13"
"1232","53","1873","2008-12-23 11:27:09"
"1233","66","1024","2010-02-01 08:56:36"
"1234","71","1422","2004-02-09 16:01:16"
"1235","18","1554","2015-09-05 13:29:30"
"1236","14","1566","1997-05-01 01:03:55"
"1237","69","1175","2022-02-27 17:02:35"
"1238","55","208","2017-01-06 10:36:23"
"1239","0","1311","2001-11-22 00:31:14"
"1240","67","22","1992-06-20 07:25:56"
"1241","3","310","1989-02-14 09:45:19"
"1242","93","1658","1988-06-19 20:12:51"
"1243","5","1491","1995-12-21 20:18:54"
"1244","45","1153","2019-01-08 06:31:00"
"1245","55","1465","1974-07-07 18:38:44"
"1246","5","1968","2002-11-15 01:36:56"
"1247","85","1737","1983-10-02 12:45:28"
"1248","61","1299","1973-07-28 12:38:47"
"1249","51","1130","2020-12-24 11:14:18"
"1250","87","897","2017-11-19 01:06:51"
"1251","50","165","2014-04-27 03:12:19"
"1252","56","852","1973-04-29 08:57:25"
"1253","92","52","2009-06-12 04:39:09"
"1254","22","1933","1980-02-16 01:01:19"
"1255","70","1636","1972-10-06 01:16:13"
"1256","4","1184","2023-06-21 23:17:25"
"1257","78","111","1976-07-24 08:08:54"
"1258","98","528","2016-01-20 06:45:04"
"1259","29","1884","1979-05-21 12:23:56"
"1260","63","1905","2014-03-31 10:41:40"
"1261","35","761","2019-07-26 19:09:14"
"1262","86","1081","1974-07-27 12:44:34"
"1263","70","125","2012-03-30 14:53:56"
"1264","62","1104","2023-04-14 23:10:11"
"1265","11","779","2024-02-12 19:39:34"
"1266","25","770","2006-04-23 07:29:12"
"1267","51","1508","1988-12-07 07:05:11"
"1268","97","1217","1982-07-10 20:40:58"
"1269","70","638","1986-07-10 12:53:16"
"1270","76","1253","2018-02-21 19:01:31"
"1271","83","322","2000-09-01 09:17:05"
"1272","37","258","1976-10-25 18:13:37"
"1273","49","1505","2022-06-15 00:00:06"
"1274","62","367","2010-03-11 10:46:45"
"1275","82","165","1987-10-23 16:15:54"
"1276","99","1459","1992-04-23 06:40:19"
"1277","75","19","2002-12-29 00:18:49"
"1278","53","197","1989-09-11 05:56:07"
"1279","74","1233","1993-06-04 13:18:11"
"1280","0","537","1991-01-23 07:04:37"
"1281","76","111","2024-09-07 07:47:19"
"1282","92","1987","2005-02-20 07:50:37"
"1283","65","1083","1995-02-28 19:01:48"
"1284","49","1771","2008-11-19 10:32:10"
"1285","27","207","1982-02-09 04:42:26"
"1286","99","271","1978-04-09 20:31:07"
"1287","8","326","2006-07-01 13:39:23"
"1288","47","1504","1977-02-19 04:43:21"
